date,entity_code,stock_return
2023-01-02,A-D1XPP4,-0.0091204965940852
2023-01-03,A-D1XPP4,0.0175638064028685
2023-04-01,A-D1XPP4,-0.0227915757526716
2023-05-01,A-D1XPP4,-0.007894762189735
2023-01-06,A-D1XPP4,0.0211454710095985
2023-01-09,A-D1XPP4,0.0067911807047046
2023-01-10,A-D1XPP4,0.0214554210331378
2023-01-11,A-D1XPP4,-0.0148069889170954
2023-01-12,A-D1XPP4,-0.0165716984725076
2023-01-13,A-D1XPP4,0.0218701340671776
2023-01-16,A-D1XPP4,-0.0346185416097946
,A-D1XPP4,0.0096279557643663
2023-01-18,A-D1XPP4,0.0291641880495666
2023-01-19,A-D1XPP4,0.0249072479869845
2023-01-20,A-D1XPP4,-0.0084572303074768
2023-01-23,A-D1XPP4,-0.0154162132474712
2023-01-24,A-D1XPP4,0.0176348611976347
2023-01-25,A-D1XPP4,-0.0295431402097213
2023-01-26,A-D1XPP4,-0.0147326895907326
,A-D1XPP4,0.0225429284909747
2023-01-30,A-D1XPP4,0.0011833455419639
2023-01-31,A-D1XPP4,-0.0127258613903061
2023-02-01,A-D1XPP4,0.0293911501018755
2023-02-02,A-D1XPP4,0.008239576793316
2023-02-03,A-D1XPP4,0.0288672113071524
2023-02-06,A-D1XPP4,0.0040655748398042
2023-02-07,A-D1XPP4,0.023789847453529
2023-02-08,A-D1XPP4,0.0011635276396148
2023-02-09,A-D1XPP4,0.0171286556312328
2023-02-10,A-D1XPP4,-0.0371375073909321
2023-02-13,A-D1XPP4,-0.0270095280524926
2023-02-14,A-D1XPP4,-0.0051312871825322
2023-02-15,A-D1XPP4,-0.0089647938527122
2023-02-16,A-D1XPP4,0.0043395864698182
2023-02-17,A-D1XPP4,
2023-02-20,A-D1XPP4,
2023-02-21,A-D1XPP4,-0.0001968985734236
2023-02-22,A-D1XPP4,-0.006746781516025
2023-02-23,A-D1XPP4,0.0125803318886298
2023-02-24,A-D1XPP4,-0.0030904263425041
2023-02-27,A-D1XPP4,
2023-02-28,A-D1XPP4,-0.0141067634211216
2023-03-01,A-D1XPP4,-0.0429765600641776
2023-03-02,A-D1XPP4,0.0282280799203966
2023-03-03,A-D1XPP4,0.0021869991355396
2023-03-06,A-D1XPP4,-0.0275584529888295
2023-03-07,A-D1XPP4,0.0181910091019155
2023-03-08,A-D1XPP4,-0.0041161187085997
2023-03-09,A-D1XPP4,0.0165200739041762
2023-03-10,A-D1XPP4,
2023-03-13,A-D1XPP4,0.0192403859274263
2023-03-14,A-D1XPP4,-0.0022893393370719
2023-03-15,A-D1XPP4,-0.0337596114993977
,A-D1XPP4,-0.0268681134287576
2023-03-17,A-D1XPP4,-0.0195947788616397
2023-03-20,A-D1XPP4,-0.0116899886057415
2023-03-21,A-D1XPP4,-0.0215770410922495
,A-D1XPP4,-0.0019978783962832
2023-03-23,A-D1XPP4,-0.0001593463871449
2023-03-24,A-D1XPP4,0.0163537154639279
2023-03-27,A-D1XPP4,-0.0266129045582369
2023-03-28,A-D1XPP4,-0.0076293184144621
2023-03-29,A-D1XPP4,0.0033281809677764
2023-03-30,A-D1XPP4,0.0045014004417166
2023-03-31,A-D1XPP4,0.0407486384083058
2023-04-03,A-D1XPP4,-0.0033830169811287
2023-04-04,A-D1XPP4,-0.0140670851975299
2023-04-05,A-D1XPP4,-0.008771800088201
2023-06-04,A-D1XPP4,0.0173919402161419
2023-04-07,A-D1XPP4,-0.0070080941338689
2023-04-10,A-D1XPP4,-0.0317350967446502
2023-04-11,A-D1XPP4,0.0338342946761057
2023-04-12,A-D1XPP4,-0.0143330173147916
2023-04-13,A-D1XPP4,0.0139602544740293
2023-04-14,A-D1XPP4,0.001272500633726
2023-04-17,A-D1XPP4,0.0120069180110507
2023-04-18,A-D1XPP4,0.0382998247878064
2023-04-19,A-D1XPP4,0.0106939829263803
2023-04-20,A-D1XPP4,-0.0092463120093815
2023-04-21,A-D1XPP4,0.02192240411851
2023-04-24,A-D1XPP4,-0.01622800877479
2023-04-25,A-D1XPP4,0.01336128005066
2023-04-26,A-D1XPP4,-0.0006721918002314
2023-04-27,A-D1XPP4,-0.015327805557789
2023-04-28,A-D1XPP4,-0.0022896773895242
2023-01-05,A-D1XPP4,0.0149100797526099
2023-05-02,A-D1XPP4,-0.018395528654825
2023-03-05,A-D1XPP4,0.0059223547375575
2023-05-04,A-D1XPP4,-0.0108050401441258
2023-05-05,A-D1XPP4,0.0165294521644995
2023-05-08,A-D1XPP4,0.002815706097384
2023-05-09,A-D1XPP4,-0.0188425210855974
2023-05-10,A-D1XPP4,0.0085468091594995
2023-05-11,A-D1XPP4,-0.02665772396639
2023-05-12,A-D1XPP4,0.0287702216789152
2023-05-15,A-D1XPP4,-0.0076012120637385
2023-05-16,A-D1XPP4,-0.0097112441157972
2023-05-17,A-D1XPP4,0.0017504645034269
2023-05-18,A-D1XPP4,-0.0118482071117427
2023-05-19,A-D1XPP4,-0.0110715361529457
2023-05-22,A-D1XPP4,-0.008898242167588
2023-05-23,A-D1XPP4,-0.0255493535522339
2023-05-24,A-D1XPP4,-0.0299849819444858
2023-05-25,A-D1XPP4,0.0035422128951976
2023-05-26,A-D1XPP4,0.0101074578654256
2023-05-29,A-D1XPP4,-0.0175347386284251
2023-05-30,A-D1XPP4,-0.0145691745664533
2023-05-31,A-D1XPP4,-0.0138566292888056
2023-06-01,A-D1XPP4,0.0225109402053747
2023-02-06,A-D1XPP4,0.0166346001361235
2023-06-05,A-D1XPP4,-0.0119120939279297
2023-06-06,A-D1XPP4,0.0158017399993212
2023-06-07,A-D1XPP4,-0.0331896568309991
2023-06-08,A-D1XPP4,
2023-06-09,A-D1XPP4,-0.0157730522573448
2023-06-12,A-D1XPP4,0.008435245480212
2023-06-13,A-D1XPP4,-0.00940281221777
2023-06-14,A-D1XPP4,0.0029263949345572
2023-06-15,A-D1XPP4,0.0073760554716417
2023-06-16,A-D1XPP4,-0.0056101313822633
2023-06-19,A-D1XPP4,-0.0009691261935067
2023-06-20,A-D1XPP4,-0.0116810918674854
2023-06-21,A-D1XPP4,0.0137388944304119
2023-06-22,A-D1XPP4,0.0246265613101005
2023-06-23,A-D1XPP4,0.0038638878213311
2023-06-26,A-D1XPP4,-0.0219962531579311
2023-06-27,A-D1XPP4,-0.0320820965515956
2023-06-28,A-D1XPP4,-3.634182459475062e-05
2023-06-29,A-D1XPP4,0.0190273014117668
2023-06-30,A-D1XPP4,0.0051527425676758
2023-07-03,A-D1XPP4,-0.0016889244999049
2023-07-04,A-D1XPP4,0.006860107697594
2023-05-07,A-D1XPP4,-0.030647374362368
2023-07-06,A-D1XPP4,
2023-07-07,A-D1XPP4,-0.0065031684849544
2023-07-10,A-D1XPP4,-0.0127560770062127
2023-07-11,A-D1XPP4,-0.0057700612893175
2023-07-12,A-D1XPP4,-0.0170641908219303
2023-07-13,A-D1XPP4,0.032818958343341
2023-07-14,A-D1XPP4,-0.0094373003682742
,A-D1XPP4,-0.0041918007917295
2023-07-18,A-D1XPP4,0.0216775282826079
2023-07-19,A-D1XPP4,-0.0139851897302719
2023-07-20,A-D1XPP4,-0.0192133960747376
2023-07-21,A-D1XPP4,-0.006251685244086
2023-07-24,A-D1XPP4,-0.025445260542108
2023-07-25,A-D1XPP4,0.0099974108545749
2023-07-26,A-D1XPP4,-0.008197597941674
2023-07-27,A-D1XPP4,0.0006275863513379
2023-07-28,A-D1XPP4,0.0083792537772593
2023-07-31,A-D1XPP4,0.0027680182645786
2023-08-01,A-D1XPP4,0.0198595580731645
2023-08-02,A-D1XPP4,-0.0315394270420165
2023-08-03,A-D1XPP4,0.0027218336147585
2023-08-04,A-D1XPP4,-0.0172531513952679
2023-08-07,A-D1XPP4,0.0269240815412407
2023-08-08,A-D1XPP4,-0.0106184749818808
2023-08-09,A-D1XPP4,0.0498526035609393
2023-08-10,A-D1XPP4,0.0138732427162066
2023-08-11,A-D1XPP4,0.0240017691106498
2023-08-14,A-D1XPP4,0.0164960352467933
2023-08-15,A-D1XPP4,-0.0328836801814682
2023-08-16,A-D1XPP4,
,A-D1XPP4,0.0088798752468139
2023-08-18,A-D1XPP4,0.0163892284226167
2023-08-21,A-D1XPP4,0.0002185080027941
2023-08-22,A-D1XPP4,-0.0066369418275638
2023-08-23,A-D1XPP4,-0.0151126463363641
2023-08-24,A-D1XPP4,-0.007250545345021
2023-08-25,A-D1XPP4,0.008465628386117
2023-08-28,A-D1XPP4,0.0154215015091398
,A-D1XPP4,-0.0154427137318744
,A-D1XPP4,0.0165628849875282
2023-08-31,A-D1XPP4,-0.011015964392341
2023-09-01,A-D1XPP4,0.0121173858961793
2023-09-04,A-D1XPP4,0.0005924468973521
2023-09-05,A-D1XPP4,0.0257483832421854
2023-09-06,A-D1XPP4,0.004709334606686
2023-09-07,A-D1XPP4,0.003487490746212
2023-09-08,A-D1XPP4,0.0160390238950949
2023-09-11,A-D1XPP4,-0.001459861885176
2023-09-12,A-D1XPP4,0.008445443593086
2023-09-13,A-D1XPP4,-0.0195425996668969
2023-09-14,A-D1XPP4,-0.0094112357248864
2023-09-15,A-D1XPP4,-0.0069422657316637
2023-09-18,A-D1XPP4,0.0281877080212052
2023-09-19,A-D1XPP4,-0.0025121190667737
2023-09-20,A-D1XPP4,0.0085306538282417
2023-09-21,A-D1XPP4,0.0040122831597029
2023-09-22,A-D1XPP4,-0.0342957258770578
2023-09-25,A-D1XPP4,0.0028640603588537
2023-09-26,A-D1XPP4,-0.0180884504277354
2023-09-27,A-D1XPP4,0.0174330255129342
2023-09-28,A-D1XPP4,-0.0070729092640912
2023-09-29,A-D1XPP4,-0.0206792324373893
2023-10-02,A-D1XPP4,-0.0200267326330615
2023-10-03,A-D1XPP4,
2023-10-04,A-D1XPP4,0.0072640810278499
2023-10-05,A-D1XPP4,-0.0097541684639459
2023-10-06,A-D1XPP4,0.0034399448050613
2023-10-09,A-D1XPP4,0.0046204140509416
2023-10-10,A-D1XPP4,0.016366645506124
2023-11-10,A-D1XPP4,-0.045944216340764
2023-10-12,A-D1XPP4,0.0517292706036688
2023-10-13,A-D1XPP4,-0.0137428338264271
2023-10-16,A-D1XPP4,0.0059939261343556
2023-10-17,A-D1XPP4,-0.0032560931680006
2023-10-18,A-D1XPP4,-0.0256490935688072
2023-10-19,A-D1XPP4,0.0073416605429424
,A-D1XPP4,-0.0159085983514618
2023-10-23,A-D1XPP4,0.0163689017905647
2023-10-24,A-D1XPP4,-0.0042103732581019
2023-10-25,A-D1XPP4,0.0112220183924034
2023-10-26,A-D1XPP4,
2023-10-27,A-D1XPP4,0.0045845438248579
2023-10-30,A-D1XPP4,-0.0229904792519397
2023-10-31,A-D1XPP4,0.0462318011269708
2023-11-01,A-D1XPP4,0.0498529077978157
2023-11-02,A-D1XPP4,0.0228520433550726
2023-11-03,A-D1XPP4,0.0073026572730857
2023-11-06,A-D1XPP4,-0.0047659109018185
2023-11-07,A-D1XPP4,0.0160149779248635
2023-11-08,A-D1XPP4,0.013555327915868
2023-11-09,A-D1XPP4,-0.0416402834378624
2023-11-10,A-D1XPP4,0.0402425517642064
2023-11-13,A-D1XPP4,0.0144108164336395
2023-11-14,A-D1XPP4,-0.0227442619884728
2023-11-15,A-D1XPP4,-0.0245883572801275
2023-11-16,A-D1XPP4,-0.0145746210248222
2023-11-17,A-D1XPP4,-0.0217362435113606
2023-11-20,A-D1XPP4,0.0116337100048997
2023-11-21,A-D1XPP4,-0.0112078312786639
2023-11-22,A-D1XPP4,0.0151877339399568
2023-11-23,A-D1XPP4,-0.014042745535844
,A-D1XPP4,-0.0347175733767223
2023-11-27,A-D1XPP4,0.0071039695758503
2023-11-28,A-D1XPP4,-0.0070938564862261
,A-D1XPP4,0.0207306749340506
2023-11-30,A-D1XPP4,-0.0155558467563526
