simulation_id,systematic_factor_F,analytical_conditional_loss
1,-1.0390230625314243,21930719.268645756
2,-1.2410904059976735,29483513.226615548
3,0.4329163663336542,2099688.293596579
4,-0.23630128426869787,6177361.1315798815
5,-0.22010550035683055,6017283.675872136
6,0.31362936932400526,2539807.728751693
7,-1.3332380584017025,33573165.81381041
8,0.8047033230853913,1173122.5789832768
9,0.29852419198756697,2602005.2999231424
10,-1.9373303310187695,71129074.23875117
11,0.34635324223495795,2410285.46527162
12,-0.5732121358251755,10631578.471709887
13,-1.3440795231740634,34082310.29726931
14,-1.1606796091702514,26252847.3205939
15,1.706113934271841,315190.1761135387
16,0.08136618802124214,3691364.332827082
17,0.07499213280775607,3729610.9794207704
18,-0.5931416583499404,10975020.81995696
19,0.31883309871862303,2518738.651621588
20,1.4451842270597663,453731.08750774106
21,0.8234515933457526,1139783.0780303583
22,-1.154592702221192,26020714.452881284
23,-0.4672705630446878,8971531.560166076
24,0.7944792508295949,1191740.6171179137
25,0.008294719387378982,4154801.3325105063
26,1.216091429822332,631783.9447828986
27,-0.5147734118903419,9682572.876106102
28,0.4155995274933191,2158308.8208573735
29,0.3612288029676773,2353690.152644834
30,1.1314199495269188,715836.2712731254
31,-0.7937004398855954,15062375.016941722
32,0.577303281489354,1671191.4087678331
33,-2.133910914437345,86984239.11892852
34,0.48737164029892394,1925939.4070899175
35,0.9591491015466019,926694.2209912952
36,1.3254371674104122,538756.3510533276
37,0.12422056995946054,3444387.3364355844
38,0.6852534947663219,1411459.2641065964
39,-0.42578183278610904,8391959.102773387
40,-1.7172539554570996,55321215.35552569
41,-1.7040096064332906,54444211.21471352
42,0.9875402550437233,887770.6323309853
43,-1.3458458734130183,34165828.54169345
44,1.4584154062407744,445278.9436615577
45,-1.00694169109063,20898333.75107643
46,-0.35323407815902114,7464731.499474722
47,-0.4080202883054506,8155088.463203703
48,1.2928079076106005,564845.8705006292
49,1.0207143438304203,844506.4362572804
50,0.3507240688448281,2393511.27751136
51,-1.534580317811366,44018585.90053181
52,-0.9487626055020676,19134061.37218625
53,0.3919713085217023,2241057.9700990575
54,1.311802661566894,549494.4556889408
55,-0.30339797295366966,6886620.184490915
56,1.3757106410276727,501101.8629616253
57,-0.09051264712936051,4876564.726597083
58,-1.4955479177931752,41828637.90125958
59,0.528749995774392,1804008.7704712525
60,-1.366795809277579,35168536.07751868
61,-0.596029646302877,11025654.153469881
62,-0.7686533431992761,14484087.546855735
63,-0.7404514853220894,13857469.14606678
64,-1.7701465663325464,58910721.19068274
65,-0.14462367732202588,5323951.355201547
66,-1.2693298569138527,30692060.225571666
67,0.021504382711248576,4066852.7667564508
68,0.8993171845084061,1014858.4486400604
69,0.10521686565047464,3551760.0823782017
70,1.2262786356316486,622417.3233692886
71,-1.422028641160184,37920178.281183586
72,-1.04363185069691,22082601.293850902
73,0.0787025729167239,3707298.2078203564
74,0.7130578089576569,1351725.8209517726
75,1.487163648759841,427504.6823892018
76,-0.2830666180433048,6663617.217354887
77,-1.1700935240996146,26615253.685616132
78,0.7278721768406866,1320999.4890707026
79,-1.464009630833982,40117425.469752885
80,-1.3710222711876912,35373543.73053429
81,-0.9882231836370304,20315737.054864027
82,0.5633831102841254,1708185.0135731576
83,0.22606303586948442,2922995.957457081
84,2.2112069110458203,161877.0112064602
85,0.11176588520237932,3514377.0714673903
86,1.2179317737775455,630080.5505166738
87,1.5383667495431463,397749.22459802777
88,-0.5069124235463198,9561277.973296113
89,1.2351061686374054,614423.0499190122
90,0.23646834516386667,2874501.3645794275
91,0.2690303943921958,2728029.0966460463
92,-0.5450141264470608,10163076.648832012
93,1.0023616260440704,868153.1646601744
94,0.2767330899343275,2694520.111188076
95,-0.051592150447027765,4578279.952201215
96,-1.3349776225410763,33654458.77279263
97,-1.3016037906206208,32121485.719051275
98,-0.29203464917437627,6761091.864128035
99,0.11154238286296964,3515646.2253933675
100,0.07323028922386594,3740253.6406933023
101,-0.34350250033629587,7348224.58245077
102,-0.10491132562280994,4991797.456922613
103,-0.03913673304649034,4486755.039486925
104,0.6878178665215873,1405834.75233248
105,0.9433181031351763,949191.7414529874
106,0.39153568043375325,2242614.2326242486
107,1.3724543115466656,503451.49893778085
108,0.06550943471845394,3787258.049508165
109,0.5999237017301265,1612864.0105936904
110,-0.604076294279684,11167901.513164992
111,-0.4756496383911874,9093189.127044708
112,1.0727409067615852,781169.5482129997
113,-0.7742150289312438,14610704.860486677
114,0.09967164627872799,3583730.1428132653
115,-1.4475670433184422,39245895.138245136
116,-0.4167908319367361,8271230.588158315
117,0.43639262954929664,2088121.9772511348
118,-1.4973419673265362,41927544.75499835
119,1.0051557829948663,864507.4222211742
120,0.27833597724562376,2687600.6474717394
121,0.30384600520159216,2579914.218558053
122,-0.7617017685555485,14327248.464074487
123,0.08417937682090162,3674611.3793287147
124,2.8378329339561073,75684.29525662707
125,-0.33056609043318286,7196103.37441209
126,-0.5120711754819641,9640711.82036279
127,1.0395379312681223,820972.7749919448
128,1.1331177062137914,714036.3398494828
129,-1.0200844187460973,21316048.379630834
130,0.8493824719576613,1095327.7669700661
131,0.7638851307456115,1249357.179625025
132,-0.6467843306152732,11952383.33775387
133,0.5370409661414199,1780566.4527178623
134,-0.5331699050604652,9972222.899200205
135,1.1467311952207113,699779.7562294976
136,1.2891148136844792,567884.6454630523
137,0.4858716501663032,1930518.372906789
138,-1.6735666594236636,52461969.4020709
139,0.7078873238574693,1362627.6342263736
140,0.5265915027830677,1810164.7885773054
141,-0.383643209774621,7840550.681578026
142,-0.27717469007594214,6600332.476511507
143,-1.8312138949057544,63224229.176749915
144,-0.926767407355371,18502124.642857123
145,0.054255084223433336,3856852.2824627017
146,-0.7942927546084728,15076303.223418117
147,-1.4076115099070665,37186735.65674936
148,0.5057675360960802,1870698.7382501112
149,-0.5669045699426551,10525026.77792254
150,0.9323252187736741,965158.5875253889
151,-0.06618609679657583,4687914.618288424
152,-0.5530708807191184,10294889.09784693
153,0.17348905762206934,3181196.4510661163
154,0.13603974240374642,3379285.0768915107
155,0.4953350025112878,1901819.5991416571
156,-0.7578793082576983,14241675.781240731
157,-0.4269011430245451,8407108.046541316
158,-0.6597966476835284,12201532.177094778
159,-0.13233652548435315,5218885.056693819
160,-0.7134460502313248,13281033.80953486
161,-1.7000278866631255,54182279.57651995
162,-1.8514678144317624,64693757.17944908
163,0.02636617424193913,4034960.2802588395
164,0.030128403143363684,4010454.792068572
165,-0.41750127440713664,8280708.5185546
166,-0.0733843130737881,4742959.0039418
167,0.23484125909258918,2882029.5382675906
168,-1.289936685121197,31598765.218345094
169,0.9446901528149149,947218.8783334588
170,3.429924456269448,38955.6508046748
171,0.6678626379998283,1450237.436181364
172,0.27977660159256634,2681397.3064057883
173,-0.26306746496297356,6451207.591624632
